#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2025-04-15-06-20-08
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1744698041.106670	C8LpXk3rVTaf0223sl	REDACTED_IP	49763	REDACTED_IP	691	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.106670	CFMmp62O0GqlwgFX6d	REDACTED_IP	49763	REDACTED_IP	1277	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.106670	C81E17YxTY2jzfIsl	REDACTED_IP	49763	REDACTED_IP	2382	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.106679	CQhMYy1RVApoFWWdc3	REDACTED_IP	49763	REDACTED_IP	901	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.106679	CMssoU17BYzSeJwzP9	REDACTED_IP	49763	REDACTED_IP	1580	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.106679	C2QVtC2KS99QLOcwE5	REDACTED_IP	49763	REDACTED_IP	49158	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.106679	CesjX34k03nxofm1oi	REDACTED_IP	49763	REDACTED_IP	3390	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.106679	CXWIor4NqWmFYcDrF	REDACTED_IP	49763	REDACTED_IP	306	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.106819	CmKdwS2DKL9admMX54	REDACTED_IP	49763	REDACTED_IP	9917	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.106819	CzjHPg2L4r7wKtkGMj	REDACTED_IP	49763	REDACTED_IP	9503	tcp	-	0.000008	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.106820	Cqj0PF2L5qN9ncOKth	REDACTED_IP	49763	REDACTED_IP	6669	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.106820	CEHUpi4S61KoliPrKe	REDACTED_IP	49763	REDACTED_IP	4550	tcp	-	0.000008	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.106820	ClSROd49wSHHm77wY1	REDACTED_IP	49763	REDACTED_IP	2001	tcp	-	0.000009	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.106820	Ctxecg2y6Ix4PieERl	REDACTED_IP	49763	REDACTED_IP	1087	tcp	-	0.000010	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.106962	Cj81ky2CtVj9tPOLke	REDACTED_IP	49763	REDACTED_IP	13783	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.106962	CNhxrC2KkuMQlQjSGl	REDACTED_IP	49763	REDACTED_IP	15002	tcp	-	0.000025	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.106962	CTO8uA10oFrRogRPvi	REDACTED_IP	49763	REDACTED_IP	1322	tcp	-	0.000025	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.106962	CeFlBB4E96qMMkdsM9	REDACTED_IP	49763	REDACTED_IP	5050	tcp	-	0.000026	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.107120	C9dz0i1c4QVqfeQ6h4	REDACTED_IP	49763	REDACTED_IP	5226	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.107120	CjfUe02hHzYTS2md87	REDACTED_IP	49763	REDACTED_IP	15004	tcp	-	0.000027	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.107120	CcPyEAyI6KJ8eiSh	REDACTED_IP	49763	REDACTED_IP	1154	tcp	-	0.000028	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.107120	CqCkgK2N8wGswv3sKe	REDACTED_IP	49763	REDACTED_IP	1718	tcp	-	0.000029	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.107120	CJVP222YXroV4jM0Gl	REDACTED_IP	49763	REDACTED_IP	9876	tcp	-	0.000030	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.107120	CxB4vH1kS4l2KV6Am4	REDACTED_IP	49763	REDACTED_IP	843	tcp	-	0.000030	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.107120	CnNwt51a5oMQQVCOSj	REDACTED_IP	49763	REDACTED_IP	50500	tcp	-	0.000031	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.107308	CxHbLg4bSbSVLWTzyl	REDACTED_IP	49763	REDACTED_IP	106	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.107308	CtzxKWHXHNXorJyM4	REDACTED_IP	49763	REDACTED_IP	1075	tcp	-	0.000008	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.107308	Cfo7Zf2u9lJviFCxzc	REDACTED_IP	49763	REDACTED_IP	301	tcp	-	0.000009	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.107308	C9JT7U1z4y2X6jsJ1a	REDACTED_IP	49763	REDACTED_IP	6100	tcp	-	0.000010	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.107308	CRK1RuP6bxC6K7z6f	REDACTED_IP	49763	REDACTED_IP	1501	tcp	-	0.000011	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.107308	CMhLlZ1Z5fwuJDbpS7	REDACTED_IP	49763	REDACTED_IP	20221	tcp	-	0.000011	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.107308	CE9NFi1KTg1kRaVH1h	REDACTED_IP	49763	REDACTED_IP	2401	tcp	-	0.000012	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.107308	CBDrfJ2BQ4jUfAtkyf	REDACTED_IP	49763	REDACTED_IP	2008	tcp	-	0.000013	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.118852	CwgoHcRuZ1byIuZH9	REDACTED_IP	49763	REDACTED_IP	17	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.118852	C3rzPejpws3WlPVd5	REDACTED_IP	49763	REDACTED_IP	1037	tcp	-	0.000009	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.118852	CjWoEs6gm4Fey3dP8	REDACTED_IP	49763	REDACTED_IP	9011	tcp	-	0.000010	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.118893	CYO0OoRRsvalzz0af	REDACTED_IP	49763	REDACTED_IP	2121	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.118893	CFJdWD2laEMq4bKQ0g	REDACTED_IP	49763	REDACTED_IP	5051	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.118992	CqxtsU3iL9sn3Lamw7	REDACTED_IP	49763	REDACTED_IP	125	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.118992	Cr8Mz51Iz9kZufdtLi	REDACTED_IP	49763	REDACTED_IP	912	tcp	-	0.000009	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.118992	Crfb2z35CXnTf8uosi	REDACTED_IP	49763	REDACTED_IP	1805	tcp	-	0.000010	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.118992	CxntNI35q4pMxZQxk3	REDACTED_IP	49763	REDACTED_IP	5859	tcp	-	0.000010	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119040	CUL9e14wSe8tzpIwN4	REDACTED_IP	49763	REDACTED_IP	8010	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119040	CMgr424OkKrcz6CrAi	REDACTED_IP	49763	REDACTED_IP	1145	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119165	CO8lD43AIiLZhhFam8	REDACTED_IP	49763	REDACTED_IP	1117	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119165	CoyVMS2o7dxyrOWGC9	REDACTED_IP	49763	REDACTED_IP	4343	tcp	-	0.000029	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119165	CNa8bb2utID8igb125	REDACTED_IP	49763	REDACTED_IP	6025	tcp	-	0.000030	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119165	C9bkuj2u0f3zfPIWpl	REDACTED_IP	49763	REDACTED_IP	8086	tcp	-	0.000031	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119165	Clv5I522KTdBT6XJB3	REDACTED_IP	49763	REDACTED_IP	5960	tcp	-	0.000031	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119165	ClU7583nvGS16d3Bri	REDACTED_IP	49763	REDACTED_IP	1024	tcp	-	0.000032	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119165	CPJfL14ZgWJMbc69p8	REDACTED_IP	49763	REDACTED_IP	7025	tcp	-	0.000033	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119391	CsRHL817CII1gg0rlc	REDACTED_IP	49763	REDACTED_IP	1271	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119391	CrZT9H2QW0lHEpc3R7	REDACTED_IP	49763	REDACTED_IP	417	tcp	-	0.000047	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119391	Cbun1n1L74RRzk5a9g	REDACTED_IP	49763	REDACTED_IP	3	tcp	-	0.000049	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119391	CpQ4kV3y1J0qK7ozPc	REDACTED_IP	49763	REDACTED_IP	8500	tcp	-	0.000049	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119391	CqKdZd3vxUOx8bJZ1l	REDACTED_IP	49763	REDACTED_IP	4443	tcp	-	0.000050	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119391	CORZGA143wIe6Blw2l	REDACTED_IP	49763	REDACTED_IP	1000	tcp	-	0.000051	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119391	Cdn62XG4nylcwRN04	REDACTED_IP	49763	REDACTED_IP	3283	tcp	-	0.000051	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119391	CDAK6z2Hh2UPfcg5dc	REDACTED_IP	49763	REDACTED_IP	1122	tcp	-	0.000052	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119445	C3pEI12HZKNN47lDsj	REDACTED_IP	49763	REDACTED_IP	15000	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119445	ClJH542iYzCJ2jp1Pg	REDACTED_IP	49763	REDACTED_IP	9103	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119445	CNZe253CT56Y9KnGXe	REDACTED_IP	49763	REDACTED_IP	2399	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119445	CfKOsz42yAv0sCjoN8	REDACTED_IP	49763	REDACTED_IP	1972	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119445	COTVhm418MVyGAIC8f	REDACTED_IP	49763	REDACTED_IP	5903	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119445	CCRtBn2TmsU92eC5Ec	REDACTED_IP	49763	REDACTED_IP	4998	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119559	CAaGJT2h107jNisXLb	REDACTED_IP	49763	REDACTED_IP	6059	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119559	Cq8jYg2bFqNBkq94uj	REDACTED_IP	49763	REDACTED_IP	56737	tcp	-	0.000009	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119811	CoX14o2N3EqF4VBqy1	REDACTED_IP	49763	REDACTED_IP	1110	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119811	CWhY5GGdyK9QB5Vsi	REDACTED_IP	49763	REDACTED_IP	163	tcp	-	0.000012	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119811	Ckvd8o32A8CUhfNEwl	REDACTED_IP	49763	REDACTED_IP	90	tcp	-	0.000013	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119811	CLpCb517MP0CkpwhIl	REDACTED_IP	49763	REDACTED_IP	32782	tcp	-	0.000014	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119811	CSNOdd1IagSkZOCt8a	REDACTED_IP	49763	REDACTED_IP	5811	tcp	-	0.000015	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119811	Cax1HZ3qRz3XeGpbwd	REDACTED_IP	49763	REDACTED_IP	9040	tcp	-	0.000015	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119811	CRnHNh3J2AXRGW8hQ8	REDACTED_IP	49763	REDACTED_IP	146	tcp	-	0.000016	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119811	CJiakm2ztq26rVojye	REDACTED_IP	49763	REDACTED_IP	8651	tcp	-	0.000017	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119830	C6kA1e3mc9HdVDQUO5	REDACTED_IP	49763	REDACTED_IP	5999	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119830	CH4Ry2SqVSczY8Ddi	REDACTED_IP	49763	REDACTED_IP	8002	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119830	Cx5dHs26nDxCBMqLO4	REDACTED_IP	49763	REDACTED_IP	2009	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119830	C6E1AC2IhyvagGeWgk	REDACTED_IP	49763	REDACTED_IP	264	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119830	CFbNeU2gujIh7m4Ku1	REDACTED_IP	49763	REDACTED_IP	1051	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119830	CdUc5l4rDXB5kPcPRb	REDACTED_IP	49763	REDACTED_IP	666	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119830	CDvY9T2YjkjcO82Ys5	REDACTED_IP	49763	REDACTED_IP	1031	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.119830	CGnRgS2ZrPbjv8BcI3	REDACTED_IP	49763	REDACTED_IP	49165	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130649	ChWWI81zHJMGe2HVV5	REDACTED_IP	49763	REDACTED_IP	3689	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130649	C4EEhC42ZWLbAW7cy4	REDACTED_IP	49763	REDACTED_IP	1935	tcp	-	0.000010	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130649	CGdgF01WoUdkyhZBl6	REDACTED_IP	49763	REDACTED_IP	3580	tcp	-	0.000011	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130767	C3PFPrgAQ6sgz3kKa	REDACTED_IP	49763	REDACTED_IP	32784	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130767	Cnut5I33u7aLsaTWNb	REDACTED_IP	49763	REDACTED_IP	2607	tcp	-	0.000058	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130767	CFamDH23e94vA2rid7	REDACTED_IP	49763	REDACTED_IP	5987	tcp	-	0.000059	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130767	C0qfuN1fZ0YMi3MTr9	REDACTED_IP	49763	REDACTED_IP	1098	tcp	-	0.000060	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130767	CrW7Y61n3p8TAymA59	REDACTED_IP	49763	REDACTED_IP	1071	tcp	-	0.000061	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130829	CK6zsk1rFa8RS3Sfsl	REDACTED_IP	49763	REDACTED_IP	1033	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130829	ChiAUj3g5hUZfnOSi2	REDACTED_IP	49763	REDACTED_IP	1078	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130829	CLoa7tUgnK8x8cUef	REDACTED_IP	49763	REDACTED_IP	3998	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130994	CWUrMk4NPlfN5jMacc	REDACTED_IP	49763	REDACTED_IP	10003	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130994	Cdq4iF3MNy8gTN7XV3	REDACTED_IP	49763	REDACTED_IP	2099	tcp	-	0.000019	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130994	CRjLip2HBxWF5Pk1Bh	REDACTED_IP	49763	REDACTED_IP	5060	tcp	-	0.000020	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130994	CHz4yci5x5zvSTdVg	REDACTED_IP	49763	REDACTED_IP	50636	tcp	-	0.000021	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130994	CLzFuu4tI1Umpnxfkl	REDACTED_IP	49763	REDACTED_IP	32771	tcp	-	0.000022	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130994	Cj6Dns14smA5fwAuj2	REDACTED_IP	49763	REDACTED_IP	2010	tcp	-	0.000022	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130994	C7Hqmk4lWzOlgZOAol	REDACTED_IP	49763	REDACTED_IP	6346	tcp	-	0.000023	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.130994	C7xNQ91KDSJXW2Pd5a	REDACTED_IP	49763	REDACTED_IP	8254	tcp	-	0.000024	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131019	ClVMQP1CvP9QlwKDu2	REDACTED_IP	49763	REDACTED_IP	16012	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131021	Ce8our3wIBIFrOw8y5	REDACTED_IP	49763	REDACTED_IP	2040	tcp	-	0.000110	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131140	CD3cCh39g7LD1ZU9Kk	REDACTED_IP	49763	REDACTED_IP	16001	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131140	Cwfc1Z2Xk33Uew9Hva	REDACTED_IP	49763	REDACTED_IP	1300	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131140	Csc1ES1q57tZLGN8d1	REDACTED_IP	49763	REDACTED_IP	5102	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131140	CT1TNL1AL4d0eg08v3	REDACTED_IP	49763	REDACTED_IP	5061	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131140	C57shA8ZrdPIVdWMb	REDACTED_IP	49763	REDACTED_IP	1085	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131140	Clpyte2bYnvOty8iVh	REDACTED_IP	49763	REDACTED_IP	4006	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131240	CkSlNO2iJPhfyn0WZ5	REDACTED_IP	49763	REDACTED_IP	6881	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131240	CWQwUJ2fHXC4pUWf71	REDACTED_IP	49763	REDACTED_IP	5922	tcp	-	0.000138	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131240	CLIgmr3TezWjNd6AKi	REDACTED_IP	49763	REDACTED_IP	543	tcp	-	0.000188	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131240	CdADUy30zMXn4JFAh5	REDACTED_IP	49763	REDACTED_IP	10004	tcp	-	0.000189	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131240	CVFczX22PA0fHrkLwa	REDACTED_IP	49763	REDACTED_IP	35500	tcp	-	0.000190	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131432	CBQ5YC4yHyzVwu1jl5	REDACTED_IP	49763	REDACTED_IP	20005	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131432	CZHm5u4osS6b0hxabg	REDACTED_IP	49763	REDACTED_IP	8180	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131432	Cs4xrL3NpMAnSa4ew8	REDACTED_IP	49763	REDACTED_IP	1198	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131432	ChVYB82djlDheoH1Z5	REDACTED_IP	49763	REDACTED_IP	43	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131432	CWLdAj12GudDgghAck	REDACTED_IP	49763	REDACTED_IP	4045	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131432	CtAbl53a6pmsi5Sihg	REDACTED_IP	49763	REDACTED_IP	32773	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131432	C9QDRS1dOoenu53ecb	REDACTED_IP	49763	REDACTED_IP	8007	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131432	CR6Jsx4hLieSrRNcwl	REDACTED_IP	49763	REDACTED_IP	5802	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131441	CcOqUq2M7pei56orLk	REDACTED_IP	49763	REDACTED_IP	254	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131441	CTUExQingAhDCbJjc	REDACTED_IP	49763	REDACTED_IP	50000	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131441	Cr1bVm1HXoApXULzd5	REDACTED_IP	49763	REDACTED_IP	1066	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131441	CfPCSv4KMm6QlTOGs1	REDACTED_IP	49763	REDACTED_IP	85	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131592	CpZbts2siJlAWr9PXe	REDACTED_IP	49763	REDACTED_IP	5904	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131592	C6ZzFh4uqUnyi0iI65	REDACTED_IP	49763	REDACTED_IP	5222	tcp	-	0.000009	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131592	CUtvW838vfyqBbs515	REDACTED_IP	49763	REDACTED_IP	1974	tcp	-	0.000010	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131592	C6BM6VRTwMDeYQRIi	REDACTED_IP	49763	REDACTED_IP	1126	tcp	-	0.000011	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131592	Cle9XQ3aIHkn1ATnyk	REDACTED_IP	49763	REDACTED_IP	7200	tcp	-	0.000012	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.131592	CRjMcV7GnpWLc1Fk7	REDACTED_IP	49763	REDACTED_IP	625	tcp	-	0.000013	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.141870	C93GHw1GjdIxphbs2g	REDACTED_IP	49763	REDACTED_IP	1641	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.141870	Csc28h4WTsendzx216	REDACTED_IP	49763	REDACTED_IP	2103	tcp	-	0.000008	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.141870	CVmxbU2rVpmlyXzQE6	REDACTED_IP	49763	REDACTED_IP	407	tcp	-	0.000009	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142171	Cc6MUW1ZEyU24OjuP5	REDACTED_IP	49763	REDACTED_IP	6	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142171	CVUdhP139kkHz9g0ed	REDACTED_IP	49763	REDACTED_IP	4848	tcp	-	0.000048	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142171	Cvwlku1aIP2aVXpnXl	REDACTED_IP	49763	REDACTED_IP	3828	tcp	-	0.000050	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142171	CA2BZn2xi7JJsXTsc1	REDACTED_IP	49763	REDACTED_IP	10778	tcp	-	0.000051	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142171	CTHibE3NT9LNaihyQa	REDACTED_IP	49763	REDACTED_IP	3269	tcp	-	0.000052	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142171	CutXNm4NhMfbnSzutb	REDACTED_IP	49763	REDACTED_IP	5902	tcp	-	0.000053	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142171	ChhpIfodk6UeDah57	REDACTED_IP	49763	REDACTED_IP	1100	tcp	-	0.000054	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142171	CtvSfG27NRHvaBARx2	REDACTED_IP	49763	REDACTED_IP	8031	tcp	-	0.000055	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142232	Cp4Djo4Ue3Qye0KVk7	REDACTED_IP	49763	REDACTED_IP	5003	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142232	CvVmzUZbKvPLpdNKd	REDACTED_IP	49763	REDACTED_IP	7	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142232	CQV15Q1dks3iha6aDd	REDACTED_IP	49763	REDACTED_IP	1301	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142232	CKIYE33DHaYnAA8kbh	REDACTED_IP	49763	REDACTED_IP	5906	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142232	ChfxBg1d7LzQpiMzMd	REDACTED_IP	49763	REDACTED_IP	3476	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142232	C9sh8lsZBsnfZyFta	REDACTED_IP	49763	REDACTED_IP	3077	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142232	CUnQS232JnnGbIzd8f	REDACTED_IP	49763	REDACTED_IP	1719	tcp	-	0.000008	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
